Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2011,0000008898,3,          ,                              ,                         ,  ,11,0000303551,0,SAINT JOHNS B&TC                                                      ,SAINT JOHN               ,MO                    ,0002630746,UNITY BSHRS LLC               ,SAINT JOHN               ,MO,UNITED STATES                           ,0000173557,0000000000,29
2011,0000008904,3,          ,                              ,                         ,  ,11,0000705443,0,NODAWAY VALLEY BK                                                     ,MARYVILLE                ,MO                    ,0001066414,NODAWAY VALLEY BSHRS          ,MARYVILLE                ,MO,UNITED STATES                           ,0000770657,0000000000,29
2011,0000008941,3,          ,                              ,                         ,  ,11,0000485068,0,BANK FORWARD                                                          ,HANNAFORD                ,ND                    ,0001124257,SECURITY ST BHC               ,JAMESTOWN                ,ND,UNITED STATES                           ,0000812557,0000000000,38
2011,0000008975,3,          ,                              ,                         ,  ,13,0000068084,0,COMMUNITY BK                                                          ,BRISTOW                  ,OK                    ,0002411619,SOONER SOUTHWEST BSHRS CORP   ,TULSA                    ,OK,UNITED STATES                           ,0000938550,0000000000,40
2011,0000008997,3,          ,                              ,                         ,  ,05,0001356639,0,PALMETTO BK                                                           ,GREENVILLE               ,SC                    ,0004147015,CAPGEN CAP GRP V LLC          ,NEW YORK                 ,NY,UNITED STATES                           ,0000862824,0000000000,45
2011,0000009014,3,          ,                              ,                         ,  ,13,0000045925,0,FIRST ST BK                                                           ,OVERTON                  ,TX                    ,0001138423,OVERTON FC                    ,OVERTON                  ,TX,UNITED STATES                           ,0000830168,0000000000,48
2011,0000009023,3,          ,                              ,                         ,  ,05,0000295834,0,BANK OF CHARLES TOWN                                                  ,CHARLES TOWN             ,WV                    ,0002234920,POTOMAC BSHRS                 ,CHARLES TOWN             ,WV,UNITED STATES                           ,0001014125,0000000000,54
2011,0000009024,3,          ,                              ,                         ,  ,05,0000113147,0,CALHOUN CTY BK                                                        ,GRANTSVILLE              ,WV                    ,0001357046,CALHOUN BSHRS                 ,GRANTSVILLE              ,WV,UNITED STATES                           ,0000498625,0000000000,54
2011,0000009036,3,          ,                              ,                         ,  ,09,0000092152,0,SECURITY ST BK                                                        ,IRON RIVER               ,WI                    ,0001128497,SECURITY BSHRS                ,IRON RIVER               ,WI,UNITED STATES                           ,0000043052,0000000000,55
2011,0000009037,3,          ,                              ,                         ,  ,09,0000262282,0,MOUND CITY BK                                                         ,PLATTEVILLE              ,WI                    ,0002510428,MOUND CITY FS                 ,PLATTEVILLE              ,WI,UNITED STATES                           ,0000259442,0000000000,55
2011,0000009047,3,          ,                              ,                         ,  ,11,0000301607,0,CITIZENS ST BK                                                        ,MONTICELLO               ,IA                    ,0001245741,HERKY HAWK FC                 ,MONTICELLO               ,IA,UNITED STATES                           ,0000795548,0000000000,19
2011,0000009057,3,          ,                              ,                         ,  ,05,0000098969,0,BANK OF MOUNDVILLE                                                    ,MOUNDVILLE               ,AL                    ,0002317690,MOUNDVILLE BSHRS              ,MOUNDVILLE               ,AL,UNITED STATES                           ,0000586335,0000000000,01
2011,0000009064,3,          ,                              ,                         ,  ,05,0000313230,0,PLANTERSFIRST                                                         ,CORDELE                  ,GA                    ,0001081136,MID ST BK                     ,HAWKINSVILLE             ,GA,UNITED STATES                           ,0000300933,0000000000,13
2011,0000009079,3,          ,                              ,                         ,  ,09,0000240953,0,HARVARD ST BK                                                         ,HARVARD                  ,IL                    ,0001209604,HARVARD BSHRS                 ,HARVARD                  ,IL,UNITED STATES                           ,0000800134,0000000000,17
2011,0000009080,3,          ,                              ,                         ,  ,09,0000156180,0,HOLCOMB ST BK                                                         ,HOLCOMB                  ,IL                    ,0002391784,HOLCOMB BC ESOP               ,HOLCOMB                  ,IL,UNITED STATES                           ,0000568135,0000000000,17
2011,0000009096,3,          ,                              ,                         ,  ,11,0000062044,0,ATKINS SVG B&TC                                                       ,ATKINS                   ,IA                    ,0000000000,                              ,                         ,  ,                                        ,0000739346,0000000000,19
2011,0000009104,3,          ,                              ,                         ,  ,11,0000047885,0,AMERICAN SVG BK                                                       ,TRIPOLI                  ,IA                    ,0001141508,TRIPOLI BSHRS                 ,SAINT PAUL               ,MN,UNITED STATES                           ,0000337247,0000000000,19
2011,0000009106,3,          ,                              ,                         ,  ,11,0000041273,0,FARMERS ST BK                                                         ,YALE                     ,IA                    ,0001491810,YALE BC                       ,YALE                     ,IA,UNITED STATES                           ,0000507349,0000000000,19
2011,0000009108,3,          ,                              ,                         ,  ,09,0000257434,0,FIRSTBANK ALMA                                                        ,ALMA                     ,MI                    ,0001134322,FIRSTBANK CORP                ,ALMA                     ,MI,UNITED STATES                           ,0000450641,0000000000,26
2011,0000009123,3,          ,                              ,                         ,  ,11,0000419995,0,WESTERN ST BK                                                         ,DEVILS LAKE              ,ND                    ,0001123223,WESTERN ST AGY                ,DEVILS LAKE              ,ND,UNITED STATES                           ,0000233554,0000000000,38
2011,0000009133,3,          ,                              ,                         ,  ,09,0000061340,0,BARTLETT FARMERS BK                                                   ,BARTLETT                 ,OH                    ,0001071856,MUSKINGUM VALLEY BSHRS        ,BEVERLY                  ,OH,UNITED STATES                           ,0000052410,0000000000,39
2011,0000009155,3,          ,                              ,                         ,  ,05,0000274505,0,COUNTYBANK                                                            ,GREENWOOD                ,SC                    ,0003147625,TCB CORP                      ,GREENWOOD                ,SC,UNITED STATES                           ,0000271529,0000000000,45
2011,0000009170,3,          ,                              ,                         ,  ,13,0000443419,0,FIRST SOUTH BK                                                        ,JACKSON                  ,TN                    ,0001119075,HARDEMAN COUNTY INVESTMENT    ,JACKSON                  ,TN,UNITED STATES                           ,0000327453,0000000000,47
2011,0000009174,3,          ,                              ,                         ,  ,13,0000194585,0,SOMERVILLE B&TC                                                       ,SOMERVILLE               ,TN                    ,0001079562,TRUSTMARK CORP                ,JACKSON                  ,MS,UNITED STATES                           ,0000437053,0000000000,47
2011,0000009176,3,          ,                              ,                         ,  ,13,0000178771,0,BANK OF CAMDEN                                                        ,CAMDEN                   ,TN                    ,0003153242,CLAYTON BC                    ,KNOXVILLE                ,TN,UNITED STATES                           ,0000051253,0000000000,47
2011,0000009189,3,          ,                              ,                         ,  ,13,0000077335,0,BRIGHTON BK                                                           ,BRIGHTON                 ,TN                    ,0001140248,BRIGHTON BC                   ,BRIGHTON                 ,TN,UNITED STATES                           ,0000227656,0000000000,47
2011,0000009204,3,          ,                              ,                         ,  ,14,0000632555,0,CENTRAL BK                                                            ,PROVO                    ,UT                    ,0001025662,CENTRAL BC                    ,PROVO                    ,UT,UNITED STATES                           ,0000622774,0000000000,49
2011,0000009208,3,          ,                              ,                         ,  ,14,0000233177,0,LEWISTON ST BK                                                        ,LEWISTON                 ,UT                    ,0002797537,LEWISTON BC                   ,LEWISTON                 ,UT,UNITED STATES                           ,0000869971,0000000000,49
2011,0000009244,3,          ,                              ,                         ,  ,05,0000138320,0,GLENNVILLE BK                                                         ,GLENNVILLE               ,GA                    ,0003348897,GB BK GRP                     ,GLENNVILLE               ,GA,UNITED STATES                           ,0000439132,0000000000,13
2011,0000009245,3,          ,                              ,                         ,  ,05,0000210136,0,BANK OF LAFAYETTE                                                     ,LAFAYETTE                ,GA                    ,0001085965,LAFAYETTE BSHRS               ,LAFAYETTE                ,GA,UNITED STATES                           ,0000944739,0000000000,13
2011,0000009246,3,          ,                              ,                         ,  ,05,0000556976,0,NORTHWEST GA BK                                                       ,RINGGOLD                 ,GA                    ,0001086001,N W SVC CORP                  ,RINGGOLD                 ,GA,UNITED STATES                           ,0000712031,0000000000,13
2011,0000009257,3,          ,                              ,                         ,  ,09,0000052214,0,FARMERS & TRADERS ST BK                                               ,SHABBONA                 ,IL                    ,0002125541,FARMERS & TRADERS BSHRS       ,SHABBONA                 ,IL,UNITED STATES                           ,0000522043,0000000000,17
2011,0000009259,3,          ,                              ,                         ,  ,09,0000124250,0,FARMERS ST BK OF HOFFMAN                                              ,HOFFMAN                  ,IL                    ,0001491520,FARMERS STATE BANCORPORATION  ,HOFFMAN                  ,IL,UNITED STATES                           ,0000837541,0000000000,17
2011,0000009260,3,          ,                              ,                         ,  ,09,0000572199,0,OXFORD B&T                                                            ,OAK BROOK                ,IL                    ,0001248032,OXFORD FC                     ,OAK BROOK                ,IL,UNITED STATES                           ,0000647432,0000000000,17
2011,0000009299,3,          ,                              ,                         ,  ,11,0000085062,0,RANDALL-STORY ST BK                                                   ,STORY CITY               ,IA                    ,0001202258,AMES NAT CORP                 ,AMES                     ,IA,UNITED STATES                           ,0000466044,0000000000,19
2011,0000009300,3,          ,                              ,                         ,  ,11,0000052878,0,READLYN SVG BK                                                        ,READLYN                  ,IA                    ,0001139327,READLYN BSHRS                 ,SAINT PAUL               ,MN,UNITED STATES                           ,0000287342,0000000000,19
2011,0000009309,3,          ,                              ,                         ,  ,09,0000243876,0,UNITED SOUTHERN BK                                                    ,HOPKINSVILLE             ,KY                    ,0001140574,TODD BSHRS                    ,HOPKINSVILLE             ,KY,UNITED STATES                           ,0000110945,0000000000,21
2011,0000009311,3,          ,                              ,                         ,  ,09,0000090881,0,GRANT CTY DEPOSIT BK                                                  ,WILLIAMSTOWN             ,KY                    ,0001130070,GRANT CTY BC                  ,WILLIAMSTOWN             ,KY,UNITED STATES                           ,0000489016,0000000000,21
2011,0000009314,3,          ,                              ,                         ,  ,09,0001719502,0,PBI BK                                                                ,LOUISVILLE               ,KY                    ,0001249712,PORTER BANCORP                ,LOUISVILLE               ,KY,UNITED STATES                           ,0000522847,0000000000,21
2011,0000009319,3,          ,                              ,                         ,  ,13,0000254350,0,MERCHANTS & FARMERS B&TC                                              ,LEESVILLE                ,LA                    ,0001084203,MERCHANTS & FARMERS BSHRS     ,LEESVILLE                ,LA,UNITED STATES                           ,0000136338,0000000000,22
2011,0000009320,3,          ,                              ,                         ,  ,13,0000129095,0,MARION ST BK                                                          ,MARION                   ,LA                    ,0000000000,                              ,                         ,  ,                                        ,0000678454,0000000000,22
2011,0000009322,3,          ,                              ,                         ,  ,13,0000288789,0,CROSS KEYS BK                                                         ,SAINT JOSEPH             ,LA                    ,0001132382,BSJ BSHRS                     ,SAINT JOSEPH             ,LA,UNITED STATES                           ,0000755252,0000000000,22
2011,0000009327,3,          ,                              ,                         ,  ,13,0000233810,0,FARMERS-MERCHANTS B&TC                                                ,BREAUX BRIDGE            ,LA                    ,0000000000,                              ,                         ,  ,                                        ,0000653134,0000000000,22
2011,0000009332,3,          ,                              ,                         ,  ,11,0000063981,0,BANK OF MAPLE PLAIN                                                   ,MAPLE PLAIN              ,MN                    ,0001123812,MAPLE BSHRS                   ,MAPLE PLAIN              ,MN,UNITED STATES                           ,0000989851,0000000000,27
2011,0000009337,3,          ,                              ,                         ,  ,11,0000066541,0,CITIZENS ST BK OF WAVERLY                                             ,WAVERLY                  ,MN                    ,0001139699,GRAHAM SHARES OF WAVERLY      ,WAVERLY                  ,MN,UNITED STATES                           ,0000213958,0000000000,27
2011,0000009361,3,          ,                              ,                         ,  ,13,0001599283,0,MERCHANTS & FARMERS BK                                                ,KOSCIUSKO                ,MS                    ,0001095982,FIRST M&F CORP                ,KOSCIUSKO                ,MS,UNITED STATES                           ,0000844343,0000000000,28
2011,0000009366,3,          ,                              ,                         ,  ,13,0000214063,0,PEOPLES BK                                                            ,MENDENHALL               ,MS                    ,0000000000,                              ,                         ,  ,                                        ,0000070638,0000000000,28
2011,0000009378,3,          ,                              ,                         ,  ,11,0000115085,0,F & C BK                                                              ,HOLDEN                   ,MO                    ,0002168931,F&C BC                        ,HOLDEN                   ,MO,UNITED STATES                           ,0000014155,0000000000,29
2011,0000009387,3,          ,                              ,                         ,  ,11,0000434851,0,MISSOURI B&TC                                                         ,KANSAS CITY              ,MO                    ,0002655534,MBT BSHRS                     ,KANSAS CITY              ,MO,UNITED STATES                           ,0000615459,0000000000,29
2011,0000009388,3,          ,                              ,                         ,  ,11,0000128531,0,CORNER STONE BK                                                       ,SOUTH WEST CITY          ,MO                    ,0000000000,                              ,                         ,  ,                                        ,0000312356,0000000000,29
2011,0000009423,3,          ,                              ,                         ,  ,11,0000579650,0,CHOICE FNCL GRP                                                       ,GRAFTON                  ,ND                    ,0001125030,CHOICE FNCL HOLD              ,GRAFTON                  ,ND,UNITED STATES                           ,0000826956,0000000000,38
2011,0000009437,3,          ,                              ,                         ,  ,09,0000215545,0,FIRST ST BK                                                           ,WINCHESTER               ,OH                    ,0002376941,FIRST ST BC                   ,WINCHESTER               ,OH,UNITED STATES                           ,0000294023,0000000000,39
2011,0000009439,3,          ,                              ,                         ,  ,09,0000043252,0,PEOPLES SVG BK                                                        ,NEW MATAMORAS            ,OH                    ,0003213892,PSB HOLD INC                  ,NEW MATAMORAS            ,OH,UNITED STATES                           ,0000287922,0000000000,39
2011,0000009462,3,          ,                              ,                         ,  ,09,0000096180,0,FARMERS & MRCH BK                                                     ,MIAMISBURG               ,OH                    ,0001071155,F&M BC                        ,MIAMISBURG               ,OH,UNITED STATES                           ,0000176325,0000000000,39
2011,0000009463,3,          ,                              ,                         ,  ,09,0000423348,0,CITIZENS SVG BK                                                       ,MARTINS FERRY            ,OH                    ,0001071502,UNITED BC                     ,MARTINS FERRY            ,OH,UNITED STATES                           ,0000584724,0000000000,39
2011,0000009486,3,          ,                              ,                         ,  ,14,0000153479,0,CLACKAMAS CTY BK                                                      ,SANDY                    ,OR                    ,0001246690,CCB FC                        ,SANDY                    ,OR,UNITED STATES                           ,0000641579,0000000000,41
2011,0000009499,3,          ,                              ,                         ,  ,13,0000133667,0,CITIZENS BK OF E TN                                                   ,ROGERSVILLE              ,TN                    ,0001143203,VOLUNTEER BC                  ,ROGERSVILLE              ,TN,UNITED STATES                           ,0000841838,0000000000,47
2011,0000009517,3,          ,                              ,                         ,  ,09,0000085198,0,CLEVELAND ST BK                                                       ,CLEVELAND                ,WI                    ,0001202865,WISCUB                        ,PEWAUKEE                 ,WI,UNITED STATES                           ,0000048440,0000000000,55
2011,0000009529,3,          ,                              ,                         ,  ,09,0000155088,0,STATE BK NEWBURG                                                      ,NEWBURG                  ,WI                    ,0003089314,SBN CMNTY BC                  ,NEWBURG                  ,WI,UNITED STATES                           ,0000228345,0000000000,55
2011,0000009536,3,          ,                              ,                         ,  ,09,0000264869,0,COMMUNITY ST BK                                                       ,UNION GROVE              ,WI                    ,0003195671,COMMUNITY ST BK ESOP & TR     ,UNION GROVE              ,WI,UNITED STATES                           ,0000130345,0000000000,55
2011,0000009538,3,          ,                              ,                         ,  ,09,0000443050,0,LA PORTE SVG BK                                                       ,LA PORTE                 ,IN                    ,0000000000,                              ,                         ,  ,                                        ,0000155245,0000000000,18
2011,0000009620,3,          ,                              ,                         ,  ,05,0000243207,0,FIRST BK                                                              ,CLEWISTON                ,FL                    ,0002061162,PIONEER BC                    ,CLEWISTON                ,FL,UNITED STATES                           ,0000131436,0000000000,12
2011,0000009631,3,          ,                              ,                         ,  ,09,0000109532,0,ATHENS ST BK                                                          ,ATHENS                   ,IL                    ,0001406971,ATHENS BC                     ,ATHENS                   ,IL,UNITED STATES                           ,0000924937,0000000000,17
2011,0000009632,3,          ,                              ,                         ,  ,09,0000252019,0,FIRST ST BK IL                                                        ,LA HARPE                 ,IL                    ,0003735152,FIRST STATE BC                ,MILAN                    ,IL,UNITED STATES                           ,0000953535,0000000000,17
2011,0000009647,3,          ,                              ,                         ,  ,09,0000337544,0,CITIZENS BK                                                           ,MOORESVILLE              ,IN                    ,0001207208,CITBA FC                      ,MOORESVILLE              ,IN,UNITED STATES                           ,0000044741,0000000000,18
2011,0000009658,3,          ,                              ,                         ,  ,11,0000046368,0,CITIZENS ST BK OF CHENEY KS                                           ,CHENEY                   ,KS                    ,0002146395,CITIZENS ST BSHRS             ,CHENEY                   ,KS,UNITED STATES                           ,0000924254,0000000000,20
2011,0000009659,3,          ,                              ,                         ,  ,11,0000058919,0,STATE BK OF DOWNS                                                     ,DOWNS                    ,KS                    ,0001143575,B BK                          ,DOWNS                    ,KS,UNITED STATES                           ,0000792453,0000000000,20
2011,0000009665,3,          ,                              ,                         ,  ,11,0000492764,0,KAW VALLEY BK                                                         ,TOPEKA                   ,KS                    ,0001137109,KAW VALLEY BC                 ,TOPEKA                   ,KS,UNITED STATES                           ,0000485456,0000000000,20
2011,0000009668,3,          ,                              ,                         ,  ,09,0000077566,0,DIXON BK                                                              ,DIXON                    ,KY                    ,0000000000,                              ,                         ,  ,                                        ,0000724548,0000000000,21
2011,0000009678,3,          ,                              ,                         ,  ,09,0000411946,0,EDMONTON ST BK                                                        ,GLASGOW                  ,KY                    ,0001098031,EDMONTON BSHRS                ,EDMONTON                 ,KY,UNITED STATES                           ,0000845247,0000000000,21
2011,0000009686,3,          ,                              ,                         ,  ,09,0000061434,0,FARMERS DEPOSIT BK                                                    ,EMINENCE                 ,KY                    ,0002007647,PREMIER FNCL BC               ,HUNTINGTON               ,WV,UNITED STATES                           ,0000792743,0000000000,21
2011,0000009712,3,          ,                              ,                         ,  ,02,0004702401,0,ROCKLAND TC                                                           ,ROCKLAND                 ,MA                    ,0001136803,INDEPENDENT BC                ,ROCKLAND                 ,MA,UNITED STATES                           ,0000613008,0000000000,25
2011,0000009719,3,          ,                              ,                         ,  ,09,0000285122,0,OXFORD BK                                                             ,OXFORD                   ,MI                    ,0001249383,OXFORD BK CORP                ,OXFORD                   ,MI,UNITED STATES                           ,0000448040,0000000000,26
2011,0000009728,3,          ,                              ,                         ,  ,11,0000049245,0,FIRST SECURITY BK                                                     ,BYRON                    ,MN                    ,0001129001,OLMSTED BC                    ,BYRON                    ,MN,UNITED STATES                           ,0000109154,0000000000,27
2011,0000009737,3,          ,                              ,                         ,  ,11,0000263047,0,MIDWEST BK                                                            ,DETROIT LAKES            ,MN                    ,0001125580,MIDWEST BK GROUP              ,DETROIT LAKES            ,MN,UNITED STATES                           ,0000806958,0000000000,27
2011,0000009751,3,          ,                              ,                         ,  ,11,0000362241,0,21ST CENTURY BK                                                       ,LORETTO                  ,MN                    ,0003304352,DOLPHIN FAMILY MGMT CO        ,BLAINE                   ,MN,UNITED STATES                           ,0000340256,0000000000,27
2011,0000009757,3,          ,                              ,                         ,  ,11,0000147070,0,NICOLLET CTY BK                                                       ,SAINT PETER              ,MN                    ,0001122824,SAINT PETER AGY               ,SAINT PETER              ,MN,UNITED STATES                           ,0000768252,0000000000,27
2011,0000009760,3,          ,                              ,                         ,  ,11,0000174233,0,COMMUNITY BK MANKATO                                                  ,VERNON CENTER            ,MN                    ,0001127847,VERNON CENTER BSHRS           ,VERNON CENTER            ,MN,UNITED STATES                           ,0000835257,0000000000,27
2011,0000009769,3,          ,                              ,                         ,  ,11,0000058680,0,FIRST ST BK OF ROSEMOUNT                                              ,ROSEMOUNT                ,MN                    ,0002380948,HIGGINS BC                    ,ROSEMOUNT                ,MN,UNITED STATES                           ,0000760957,0000000000,27
2011,0000009777,3,          ,                              ,                         ,  ,13,0000117517,0,CITIZENS B&TC                                                         ,MARKS                    ,MS                    ,0002605249,CB&T BSHRS                    ,MARKS                    ,MS,UNITED STATES                           ,0000729945,0000000000,28
2011,0000009788,3,          ,                              ,                         ,  ,11,0000186004,0,BANK OF BLOOMSDALE                                                    ,BLOOMSDALE               ,MO                    ,0001416505,PEOPLES COMMUNITY BC          ,BLOOMSDALE               ,MO,UNITED STATES                           ,0000820842,0000000000,29
2011,0000009791,3,          ,                              ,                         ,  ,11,0000103913,0,COMMERCIAL TC OF FAYETTE                                              ,FAYETTE                  ,MO                    ,0002313049,HARRIS TAUBMAN FC             ,FAYETTE                  ,MO,UNITED STATES                           ,0000709451,0000000000,29
2011,0000009794,3,          ,                              ,                         ,  ,11,0000132056,0,KEARNEY TC                                                            ,KEARNEY                  ,MO                    ,0001063075,TRUSTCO BSHRS                 ,KEARNEY                  ,MO,UNITED STATES                           ,0000814551,0000000000,29
2011,0000009803,3,          ,                              ,                         ,  ,11,0000241258,0,BANK OF ODESSA                                                        ,ODESSA                   ,MO                    ,0001053339,COUNTRY AGY & INV             ,ODESSA                   ,MO,UNITED STATES                           ,0000819453,0000000000,29
2011,0000009806,3,          ,                              ,                         ,  ,11,0000065326,0,SECURITY BK                                                           ,RICH HILL                ,MO                    ,0001021655,BATES CTY BSHRS               ,RICH HILL                ,MO,UNITED STATES                           ,0000837550,0000000000,29
2011,0000009811,3,          ,                              ,                         ,  ,11,0000087745,0,COMMERCIAL BK                                                         ,OAK GROVE                ,MO                    ,0001053339,COUNTRY AGY & INV             ,ODESSA                   ,MO,UNITED STATES                           ,0000829452,0000000000,29
2011,0000009822,3,          ,                              ,                         ,  ,11,0000050201,0,STATE BK                                                              ,TABLE ROCK               ,NE                    ,0001053973,DU ROC INV CO                 ,TABLE ROCK               ,NE,UNITED STATES                           ,0000660253,0000000000,31
2011,0000009879,3,          ,                              ,                         ,  ,13,0000053711,0,FIRST ST BK                                                           ,NOBLE                    ,OK                    ,0001050178,NOBLE BSHRS                   ,NOBLE                    ,OK,UNITED STATES                           ,0000099853,0000000000,40
2011,0000009882,3,          ,                              ,                         ,  ,13,0000094713,0,PEOPLES BK                                                            ,TULSA                    ,OK                    ,0003236912,PEOPLES ST BSHRS              ,TULSA                    ,OK,UNITED STATES                           ,0000278153,0000000000,40
2011,0000009888,3,          ,                              ,                         ,  ,02,0000541724,0,DIME BK                                                               ,HONESDALE                ,PA                    ,0002065432,DIMECO                        ,HONESDALE                ,PA,UNITED STATES                           ,0000056717,0000000000,42
2011,0000009889,3,          ,                              ,                         ,  ,02,0000637415,0,MID PENN BK                                                           ,MILLERSBURG              ,PA                    ,0001944204,MID PENN BC                   ,MILLERSBURG              ,PA,UNITED STATES                           ,0000786612,0000000000,42
2011,0000009923,3,          ,                              ,                         ,  ,05,0000472905,0,ANDERSON BROS BK                                                      ,MULLINS                  ,SC                    ,0001138197,ANDERSON BSHRS                ,MULLINS                  ,SC,UNITED STATES                           ,0000006329,0000000000,45
2011,0000009935,3,          ,                              ,                         ,  ,11,0000061276,0,FARMERS ST BK                                                         ,MARION                   ,SD                    ,0002410582,FIRST ST ASSC                 ,HAWARDEN                 ,IA,UNITED STATES                           ,0000474450,0000000000,46
2011,0000009947,3,          ,                              ,                         ,  ,11,0000060218,0,VALLEY EXCHANGE BK                                                    ,LENNOX                   ,SD                    ,0001122468,LINCOLN INVESTMENT CO         ,LENNOX                   ,SD,UNITED STATES                           ,0000300157,0000000000,46
2011,0000009963,3,          ,                              ,                         ,  ,13,0000790289,0,F&M BK                                                                ,CLARKSVILLE              ,TN                    ,0001138450,F&M FC                        ,CLARKSVILLE              ,TN,UNITED STATES                           ,0000741330,0000000000,47
2011,0000009967,3,          ,                              ,                         ,  ,13,0000249499,0,AMERICAN ST BK                                                        ,ARP                      ,TX                    ,0004136046,STEELE HOLD                   ,TYLER                    ,TX,UNITED STATES                           ,0000262358,0000000000,48
2011,0000009970,3,          ,                              ,                         ,  ,13,0000069306,0,NIXON ST BK                                                           ,NIXON                    ,TX                    ,0002741026,NIXON BSHRS                   ,NIXON                    ,TX,UNITED STATES                           ,0000705565,0000000000,48
2011,0000009973,3,          ,                              ,                         ,  ,13,0000115003,0,FIRST ST BK                                                           ,RICE                     ,TX                    ,0003600399,RICE BSHRS                    ,RICE                     ,TX,UNITED STATES                           ,0000736662,0000000000,48
2011,0000009997,3,          ,                              ,                         ,  ,05,0000265349,0,JEFFERSON SECURITY BK                                                 ,SHEPHERDSTOWN            ,WV                    ,0000000000,                              ,                         ,  ,                                        ,0000786733,0000000000,54
2011,0000010007,3,          ,                              ,                         ,  ,09,0000089285,0,FIRST BK                                                              ,TOMAH                    ,WI                    ,0003552724,PARTNERSHIP CMNTY BSHRS       ,MENOMONEE FALLS          ,WI,UNITED STATES                           ,0000284248,0000000000,55
2011,0000010015,3,          ,                              ,                         ,  ,09,0000068535,0,SECURITY BK                                                           ,NEW AUBURN               ,WI                    ,0001128497,SECURITY BSHRS                ,IRON RIVER               ,WI,UNITED STATES                           ,0000020053,0000000000,55
2011,0000010080,3,          ,                              ,                         ,  ,09,0000092309,0,REYNOLDS ST BK                                                        ,REYNOLDS                 ,IL                    ,0000000000,                              ,                         ,  ,                                        ,0000934646,0000000000,17
2011,0000010111,3,          ,                              ,                         ,  ,11,0000174908,0,OHNWARD B&TC                                                          ,CASCADE                  ,IA                    ,0001200311,OHNWARD BSHRS                 ,MAQUOKETA                ,IA,UNITED STATES                           ,0000761543,0000000000,19
2011,0000010121,3,          ,                              ,                         ,  ,11,0000121232,0,LIBERTY T&SB                                                          ,DURANT                   ,IA                    ,0001204784,LIBERTY BC                    ,DURANT                   ,IA,UNITED STATES                           ,0000644646,0000000000,19
2011,0000010122,3,          ,                              ,                         ,  ,11,0000145831,0,FARMERS SVG B&T                                                       ,TRAER                    ,IA                    ,0001202333,TALEN                         ,TRAER                    ,IA,UNITED STATES                           ,0000368344,0000000000,19
2011,0000010123,3,          ,                              ,                         ,  ,11,0000047641,0,FIRST T&SB                                                            ,CORALVILLE               ,IA                    ,0000000000,                              ,                         ,  ,                                        ,0000084046,0000000000,19
2011,0000010125,3,          ,                              ,                         ,  ,11,0000109748,0,CITIZENS SVG BK                                                       ,ANAMOSA                  ,IA                    ,0001990096,FIRST CMNTY BSHRS CORP        ,ANAMOSA                  ,IA,UNITED STATES                           ,0000758842,0000000000,19
2011,0000010132,3,          ,                              ,                         ,  ,11,0000091488,0,EXCHANGE ST BK                                                        ,COLLINS                  ,IA                    ,0001247905,MID AMER BKS                  ,COLLINS                  ,IA,UNITED STATES                           ,0000805045,0000000000,19
2011,0000010146,3,          ,                              ,                         ,  ,09,0000818355,0,COMMONWEALTH B&TC                                                     ,LOUISVILLE               ,KY                    ,0001118948,COMMONWEALTH BSHRS            ,LOUISVILLE               ,KY,UNITED STATES                           ,0000189044,0000000000,21
2011,0000010157,3,          ,                              ,                         ,  ,09,0000199975,0,SHELBY ST BK                                                          ,SHELBY                   ,MI                    ,0001493001,SHELBY FC                     ,SHELBY                   ,MI,UNITED STATES                           ,0000961343,0000000000,26
2011,0000010159,3,          ,                              ,                         ,  ,11,0000206344,0,FIRST ST B&T                                                          ,BAYPORT                  ,MN                    ,0002387152,UNIVERSAL FNCL SVC            ,BAYPORT                  ,MN,UNITED STATES                           ,0000144856,0000000000,27
2011,0000010163,3,          ,                              ,                         ,  ,11,0000105424,0,SECURITY ST BK OF MARINE                                              ,MARINE ON SAINT CROIX    ,MN                    ,0002734028,MARINE BSHRS                  ,MARINE ON SAINT CROIX    ,MN,UNITED STATES                           ,0000990053,0000000000,27
2011,0000010165,3,          ,                              ,                         ,  ,11,0000168350,0,FARMERS & MERCHANTS ST BK                                             ,PIERZ                    ,MN                    ,0001123791,FARMERS & MRCH AGY            ,PIERZ                    ,MN,UNITED STATES                           ,0000728957,0000000000,27
2011,0000010166,3,          ,                              ,                         ,  ,11,0000188734,0,PRIOR LAKE ST BK                                                      ,PRIOR LAKE               ,MN                    ,0001125610,NORLO                         ,PRIOR LAKE               ,MN,UNITED STATES                           ,0000848752,0000000000,27
2011,0000010169,3,          ,                              ,                         ,  ,11,0000073906,0,SHERBURNE ST BK                                                       ,BECKER                   ,MN                    ,0001125919,FINANCIAL BSHRS CO            ,BECKER                   ,MN,UNITED STATES                           ,0000198251,0000000000,27
2011,0000010171,3,          ,                              ,                         ,  ,11,0000102542,0,AVON ST BK                                                            ,AVON                     ,MN                    ,0002183943,AVON ST BK ESOP & TR          ,AVON                     ,MN,UNITED STATES                           ,0000362753,0000000000,27
