Loan purchased by the institution,3652,1
Application approved but not accepted,3421,2
Loan originated,3702,1
Application denied by financial institution,496,59
Application denied by financial institution,2056,8
Preapproval request approved but not accepted,0417,35
Loan originated,7700,4
Preapproval request approved but not accepted,221,35
Application approved but not accepted,0000265,1
Application approved but not accepted,5928,1
Loan originated,0421,5111
Application denied by financial institution,4178,1
Application approved but not accepted,2979,1
Preapproval request denied by financial institution,481,1
Preapproval request denied by financial institution,252,32
File closed for incompleteness,714,5
Application denied by financial institution,123,4004
File closed for incompleteness,7932,1
Loan originated,74,53874
Application withdrawn by applicant,1215,36
File closed for incompleteness,890,5
Loan originated,3805,2
Application denied by financial institution,9438,1
Loan originated,1397,17
File closed for incompleteness,1580,6
Application approved but not accepted,1254,2
Loan originated,2481,30
File closed for incompleteness,5348,1
Application withdrawn by applicant,311,278
Application withdrawn by applicant,1327,2
File closed for incompleteness,214,195
File closed for incompleteness,493,8
Preapproval request denied by financial institution,305,17
Application withdrawn by applicant,0361,1061
File closed for incompleteness,4215,1
Application approved but not accepted,0000162,1
Preapproval request denied by financial institution,202,52
File closed for incompleteness,4494,1
Application approved but not accepted,2773,2
Loan originated,2045,2
Application approved but not accepted,720,28
Loan purchased by the institution,0039,153353
Application denied by financial institution,3816,9
File closed for incompleteness,2434,1
Loan originated,6043,2
File closed for incompleteness,0550,759
Application approved but not accepted,3524,2
Loan purchased by the institution,336,83
Application approved but not accepted,0816,131
Loan originated,11630,1
File closed for incompleteness,1337,1
File closed for incompleteness,817,2
Loan originated,5292,6
Application denied by financial institution,3086,2
Application approved but not accepted,0610,223
Loan originated,5395,8
Application withdrawn by applicant,348,233
File closed for incompleteness,0756,130
Loan originated,2148,4
Preapproval request denied by financial institution,408,2
Loan purchased by the institution,0945,58
Application denied by financial institution,3610,2
Application withdrawn by applicant,796,5
Application withdrawn by applicant,2142,9
Preapproval request approved but not accepted,3125,1
File closed for incompleteness,1131,1
File closed for incompleteness,1889,6
Application approved but not accepted,823,4
Application approved but not accepted,0992,31
Application denied by financial institution,4949,1
Application denied by financial institution,0902,136
Application withdrawn by applicant,0000068,4
File closed for incompleteness,699,4
Loan originated,626,169
Loan purchased by the institution,387,93
File closed for incompleteness,317,46
Application denied by financial institution,8584,1
File closed for incompleteness,2264,3
Application denied by financial institution,0172,21777
Loan originated,4365,3
Loan originated,238,3149
Loan originated,1554,150
Application denied by financial institution,5670,1
Application approved but not accepted,1743,3
Application withdrawn by applicant,245,563
Loan originated,0524,2716
Preapproval request approved but not accepted,0696,8
Application denied by financial institution,0378,2032
Loan originated,5116,4
Application withdrawn by applicant,1597,11
Loan purchased by the institution,1872,17
Application denied by financial institution,1161,5
File closed for incompleteness,0859,36
Loan originated,2202,30
Application denied by financial institution,2015,1
Preapproval request denied by financial institution,0022,13832
Loan originated,7906,3
Loan originated,2687,25
File closed for incompleteness,390,60
Loan originated,2408,40
File closed for incompleteness,0653,62
Application approved but not accepted,196,335
Loan originated,135,20889
File closed for incompleteness,4391,2
Application approved but not accepted,926,4
Loan purchased by the institution,2099,3
Loan originated,3438,9
Preapproval request approved but not accepted,987,1
Loan originated,3075,1
Application withdrawn by applicant,1494,22
Preapproval request approved but not accepted,0490,68
Loan purchased by the institution,8142,1
Preapproval request approved but not accepted,0799,4
Application denied by financial institution,2921,1
Loan originated,5498,3
Loan originated,729,109
Loan originated,5219,1
Loan originated,0627,1601
Loan purchased by the institution,1975,9
Loan originated,1015,34
Application denied by financial institution,226,627
Application denied by financial institution,2191,1
Loan originated,3178,3
Application denied by financial institution,393,96
Application denied by financial institution,6524,1
Loan originated,8730,3
Application withdrawn by applicant,3172,4
Loan purchased by the institution,2623,6
Loan originated,4262,8
Application withdrawn by applicant,6189,1
Loan originated,4468,5
Application withdrawn by applicant,0567,255
Application denied by financial institution,011,2
Loan purchased by the institution,1069,50
Preapproval request denied by financial institution,2915,1
Application denied by financial institution,1264,3
Loan originated,3335,24
Preapproval request denied by financial institution,458,1
Application withdrawn by applicant,3275,2
Loan purchased by the institution,0842,97
Loan originated,3232,12
Application withdrawn by applicant,2348,5
Loan originated,9863,1
Application withdrawn by applicant,1121,6
Preapproval request approved but not accepted,427,6
Loan purchased by the institution,108,5248
Preapproval request approved but not accepted,2271,1
Loan originated,2584,35
Application withdrawn by applicant,2245,5
File closed for incompleteness,596,1
Loan purchased by the institution,439,22
Application approved but not accepted,1640,8
File closed for incompleteness,1786,5
Application approved but not accepted,5305,1
Application approved but not accepted,3627,2
Application approved but not accepted,1846,4
Loan originated,523,300
Application withdrawn by applicant,3378,1
Preapproval request denied by financial institution,0125,3261
Application denied by financial institution,4640,2
Loan originated,1191,17
Application approved but not accepted,0713,71
Application approved but not accepted,1151,2
Application withdrawn by applicant,5056,1
Application withdrawn by applicant,414,115
Application denied by financial institution,3919,4
Loan originated,12763,1
Application approved but not accepted,257,117
Application withdrawn by applicant,142,2298
Application denied by financial institution,0275,9675
Application withdrawn by applicant,1391,18
Loan originated,1294,15
Application withdrawn by applicant,5159,1
Loan originated,2951,4
Application denied by financial institution,2159,6
Loan originated,1451,147
Preapproval request denied by financial institution,1258,1
Loan purchased by the institution,284,306
Application denied by financial institution,599,26
Loan purchased by the institution,3653,1
Application denied by financial institution,290,446
Application denied by financial institution,2962,2
Loan originated,0000665,1
File closed for incompleteness,4112,2
Application withdrawn by applicant,1318,28
File closed for incompleteness,9189,1
Application withdrawn by applicant,590,50
Application denied by financial institution,5876,1
Application approved but not accepted,0086,43834
Application approved but not accepted,1949,3
Application approved but not accepted,2670,1
Application approved but not accepted,49,3633
Application approved but not accepted,8292,1
Loan purchased by the institution,2520,5
Application denied by financial institution,1932,21
Loan purchased by the institution,2829,2
File closed for incompleteness,1404,19
Application denied by financial institution,4846,1
Application approved but not accepted,0919,31
File closed for incompleteness,111,1100
Application approved but not accepted,154,598
Loan purchased by the institution,4005,1
Loan purchased by the institution,3859,1
Preapproval request denied by financial institution,0228,314
Application approved but not accepted,4554,2
Application withdrawn by applicant,3902,2
Preapproval request approved but not accepted,1344,1
Loan purchased by the institution,3756,1
Preapproval request approved but not accepted,0593,13
Loan purchased by the institution,233,281
Application denied by financial institution,217,731
Application withdrawn by applicant,517,49
File closed for incompleteness,611,8
File closed for incompleteness,993,4
Loan originated,9760,1
Application withdrawn by applicant,0464,441
Loan purchased by the institution,2726,3
Loan originated,1118,28
Application withdrawn by applicant,7640,1
Application withdrawn by applicant,1224,13
Loan originated,1657,100
Application withdrawn by applicant,4932,1
Preapproval request approved but not accepted,0314,88
Application denied by financial institution,9573,1
Loan originated,4938,1
Application denied by financial institution,329,189
Application denied by financial institution,1129,74
Loan purchased by the institution,130,3043
Application denied by financial institution,6627,1
File closed for incompleteness,3464,2
Application approved but not accepted,0189,5721
Application withdrawn by applicant,6816,4
File closed for incompleteness,1301,18
File closed for incompleteness,1507,7
Application withdrawn by applicant,6610,1
Application withdrawn by applicant,693,9
Loan originated,7176,2
Preapproval request approved but not accepted,1649,1
Application denied by financial institution,12202,1
Preapproval request denied by financial institution,355,6
Application denied by financial institution,1026,115
Loan originated,1921,10
Preapproval request approved but not accepted,324,8
Loan originated,420,1024
Application withdrawn by applicant,1112,47
Loan originated,2305,50
Loan purchased by the institution,911,4
Loan originated,5013,4
File closed for incompleteness,1683,3
Application denied by financial institution,114,5777
Loan purchased by the institution,25,4176
Preapproval request approved but not accepted,1241,1
Application withdrawn by applicant,899,8
Application denied by financial institution,3713,2
Application approved but not accepted,6752,2
Preapproval request approved but not accepted,502,1
Loan purchased by the institution,181,1380
Preapproval request approved but not accepted,2477,1
Preapproval request approved but not accepted,0211,389
Loan originated,7803,1
Loan originated,6249,5
Application approved but not accepted,299,75
Loan purchased by the institution,1976,10
Preapproval request denied by financial institution,0126,1962
Loan originated,4160,17
Loan purchased by the institution,2521,2
Application denied by financial institution,8409,2
Application withdrawn by applicant,4027,3
Preapproval request denied by financial institution,701,1
Preapproval request approved but not accepted,1368,1
Application denied by financial institution,1816,1
Application approved but not accepted,1600,5
Loan purchased by the institution,0946,45
Loan purchased by the institution,3,34
Application withdrawn by applicant,1010,82
Application withdrawn by applicant,518,62
Application approved but not accepted,500,110
Application withdrawn by applicant,1598,16
Application withdrawn by applicant,1113,30
Loan purchased by the institution,0740,160
File closed for incompleteness,1405,5
Application denied by financial institution,394,107
Application withdrawn by applicant,415,158
Loan originated,5293,2
Preapproval request approved but not accepted,0418,37
Application withdrawn by applicant,1216,39
Application denied by financial institution,0903,112
Loan originated,5190,2
Application withdrawn by applicant,1392,119
Application withdrawn by applicant,3070,6
Loan originated,4263,4
Loan originated,1640,8
Application withdrawn by applicant,0465,806
Preapproval request approved but not accepted,0594,13
Loan originated,14442,1
Preapproval request approved but not accepted,2375,1
Loan originated,2100,288
File closed for incompleteness,3362,2
Application approved but not accepted,706,5
Application withdrawn by applicant,6714,2
Loan originated,2773,1
Preapproval request approved but not accepted,2272,1
Preapproval request approved but not accepted,0315,236
Application denied by financial institution,0276,8630
Preapproval request approved but not accepted,249,22
Preapproval request approved but not accepted,400,23
Application denied by financial institution,3714,2
Loan originated,1555,108
Loan originated,627,178
Loan originated,0000563,2
Loan originated,5499,2
Preapproval request denied by financial institution,177,62
Loan purchased by the institution,1770,11
Application denied by financial institution,1919,4
Loan originated,760,84
Application denied by financial institution,851,9
Preapproval request denied by financial institution,2083,1
File closed for incompleteness,1581,5
Application withdrawn by applicant,2076,4
Application denied by financial institution,3817,4
Application denied by financial institution,0379,1437
Application withdrawn by applicant,1319,23
Loan originated,1658,100
File closed for incompleteness,6800,1
Loan originated,524,301
Application approved but not accepted,927,5
Application withdrawn by applicant,14475,2
Application approved but not accepted,1744,6
Loan originated,2670,3
File closed for incompleteness,2332,1
File closed for incompleteness,942,4
Application approved but not accepted,985,3
Preapproval request denied by financial institution,36,2231
File closed for incompleteness,612,13
Preapproval request denied by financial institution,1053,2
Application approved but not accepted,824,2
Loan originated,0628,1563
Preapproval request denied by financial institution,2186,1
Application withdrawn by applicant,0568,267
Loan purchased by the institution,2727,4
File closed for incompleteness,139,739
Loan purchased by the institution,388,80
Loan originated,3439,15
Loan originated,187862,1
Application withdrawn by applicant,2179,2
Preapproval request denied by financial institution,980,1
Preapproval request denied by financial institution,0229,170
Application withdrawn by applicant,4933,1
Preapproval request denied by financial institution,100,587
Application approved but not accepted,3422,1
Application withdrawn by applicant,797,12
Loan originated,4366,4
Application denied by financial institution,5671,1
File closed for incompleteness,0551,109
Preapproval request approved but not accepted,2478,2
Application withdrawn by applicant,1149,3
Application withdrawn by applicant,2143,1
Loan originated,1846,3
Loan originated,2876,2
Loan purchased by the institution,1119,1
File closed for incompleteness,994,2
File closed for incompleteness,1302,11
File closed for incompleteness,3568,1
Application withdrawn by applicant,2909,1
Preapproval request approved but not accepted,146,131
Application denied by financial institution,1713,2
Application withdrawn by applicant,3276,4
Application denied by financial institution,954,6
Application approved but not accepted,0000163,1
File closed for incompleteness,818,5
Preapproval request approved but not accepted,0491,14
Loan originated,0001314,1
Loan purchased by the institution,2624,3
Loan originated,1743,6
Application denied by financial institution,012,3
File closed for incompleteness,715,10
Preapproval request approved but not accepted,606,2
Application denied by financial institution,7555,1
Application approved but not accepted,6439,2
Application approved but not accepted,721,4
File closed for incompleteness,4216,1
Preapproval request approved but not accepted,0697,5
Loan originated,1452,170
Application denied by financial institution,2963,3
File closed for incompleteness,1787,2
Loan purchased by the institution,961,1
Loan originated,7177,1
Application denied by financial institution,5774,1
Loan originated,966,33
Loan purchased by the institution,3600,1
Loan originated,3130,15
Application withdrawn by applicant,2600,7
Loan originated,5408,2
Loan originated,2688,19
Loan purchased by the institution,0843,96
Application approved but not accepted,5585,2
File closed for incompleteness,4010,1
Preapproval request denied by financial institution,482,1
Loan originated,2585,20
Preapproval request approved but not accepted,3126,1
Application approved but not accepted,1641,10
Application denied by financial institution,115,6959
Loan originated,863,51
Loan originated,6044,2
Preapproval request approved but not accepted,0212,453
Loan purchased by the institution,1016,3
File closed for incompleteness,0757,38
Application approved but not accepted,2671,4
Loan originated,5117,7
Preapproval request approved but not accepted,1345,2
Loan originated,7907,3
Loan purchased by the institution,1873,5
Application withdrawn by applicant,8671,1
Application withdrawn by applicant,312,497
Application approved but not accepted,197,348
Application approved but not accepted,603,6
Loan purchased by the institution,9379,1
Application denied by financial institution,218,765
File closed for incompleteness,2435,2
Application approved but not accepted,0714,110
Application denied by financial institution,1933,10
Application denied by financial institution,2640,2
Loan originated,3524,1
Application denied by financial institution,0800,1757
Application withdrawn by applicant,2246,12
Preapproval request approved but not accepted,3046,1
Application withdrawn by applicant,0362,1149
Loan originated,0525,5100
Loan purchased by the institution,8040,1
File closed for incompleteness,1684,5
Loan purchased by the institution,158,1224
Loan purchased by the institution,7113,1
Application denied by financial institution,3087,2
Application withdrawn by applicant,3733,1
Loan originated,4469,2
Application denied by financial institution,6525,1
Application approved but not accepted,0890,55
Application approved but not accepted,1179,1
Application denied by financial institution,8100,2
Loan purchased by the institution,182,1404
Loan originated,2482,36
Preapproval request approved but not accepted,1162,1
Application denied by financial institution,1027,69
Preapproval request denied by financial institution,409,2
Application approved but not accepted,5100,2
Application withdrawn by applicant,973,6
Loan purchased by the institution,3654,1
Loan originated,7701,2
Loan originated,8834,1
Loan originated,421,585
File closed for incompleteness,1056,6
Application denied by financial institution,4847,2
Preapproval request denied by financial institution,306,7
Application withdrawn by applicant,4830,11
Application denied by financial institution,83,10582
Application withdrawn by applicant,591,28
Application withdrawn by applicant,9628,1
Preapproval request approved but not accepted,1448,1
File closed for incompleteness,1508,10
Application approved but not accepted,2774,1
Application withdrawn by applicant,694,18
Application withdrawn by applicant,15226,1
Application denied by financial institution,291,268
Loan originated,7980,1
Application denied by financial institution,7452,1
Preapproval request approved but not accepted,503,1
Loan originated,75,66264
Loan purchased by the institution,285,341
Loan originated,5396,1
Application withdrawn by applicant,6817,1
Loan originated,9761,1
Application denied by financial institution,3611,4
Loan originated,7804,1
Application withdrawn by applicant,7847,1
Application denied by financial institution,2057,11
Application denied by financial institution,0173,20352
Application denied by financial institution,3890,2
Loan originated,5014,3
Application denied by financial institution,1830,27
Application denied by financial institution,4641,1
Preapproval request denied by financial institution,2289,1
Application withdrawn by applicant,1046,2
Application denied by financial institution,1086,3
Preapproval request denied by financial institution,585,1
Loan originated,3233,11
Loan purchased by the institution,912,5
Loan originated,2203,46
Application withdrawn by applicant,3800,17
Application denied by financial institution,2860,13
Application withdrawn by applicant,870,15
File closed for incompleteness,0654,68
Application approved but not accepted,1847,8
Application withdrawn by applicant,3173,2
Application withdrawn by applicant,0000069,4
Application denied by financial institution,2949,6
Preapproval request approved but not accepted,709,1
Application denied by financial institution,1992,6
File closed for incompleteness,891,1
Loan originated,6950,1
Application withdrawn by applicant,6890,2
Loan originated,1949,3
Application approved but not accepted,2877,2
Preapproval request denied by financial institution,1259,1
Application approved but not accepted,882,1
Loan originated,11734,1
Application approved but not accepted,0817,42
Application approved but not accepted,0087,39761
Application approved but not accepted,0611,119
Application denied by financial institution,9336,2
Loan originated,5920,4
Application approved but not accepted,2836,1
Preapproval request denied by financial institution,0023,14325
Application denied by financial institution,497,56
Application denied by financial institution,3993,1
Loan originated,2979,1
Application approved but not accepted,0993,19
Application withdrawn by applicant,1495,17
Application withdrawn by applicant,2349,2
Application denied by financial institution,1189,5
Loan originated,2306,33
Preapproval request denied by financial institution,203,30
Loan originated,2409,23
Preapproval request approved but not accepted,1242,2
Loan originated,3336,10
Loan originated,0422,5342
File closed for incompleteness,6173,1
Application withdrawn by applicant,3903,4
Application withdrawn by applicant,2040,100
File closed for incompleteness,3465,1
Application approved but not accepted,3525,2
File closed for incompleteness,5040,5
Application denied by financial institution,3670,1
Loan purchased by the institution,109,4813
Preapproval request denied by financial institution,2916,1
Application denied by financial institution,0070,288018
File closed for incompleteness,867,1
Loan originated,6045,1
Application withdrawn by applicant,5861,1
Application withdrawn by applicant,519,34
Preapproval request approved but not accepted,1346,1
Application denied by financial institution,6526,3
Loan purchased by the institution,0741,125
Application approved but not accepted,5483,1
Application approved but not accepted,425,60
Loan purchased by the institution,0844,79
Loan originated,2213,3
Preapproval request approved but not accepted,0213,390
Preapproval request denied by financial institution,1960,1
Loan originated,5397,3
Loan purchased by the institution,389,91
Loan purchased by the institution,1874,17
Loan purchased by the institution,1977,6
Preapproval request denied by financial institution,2084,1
Preapproval request denied by financial institution,204,36
Application withdrawn by applicant,619,16
Application withdrawn by applicant,85000,1
Loan purchased by the institution,2625,3
Application withdrawn by applicant,210,2351
Loan originated,10881,2
Loan originated,5921,4
Application withdrawn by applicant,1496,29
File closed for incompleteness,2333,2
Loan originated,2586,26
Loan originated,5191,5
Loan originated,1565,9
Loan purchased by the institution,913,3
Loan originated,509,232
Loan purchased by the institution,810,3
Preapproval request denied by financial institution,483,3
Application withdrawn by applicant,1114,42
Loan originated,4264,7
Loan originated,4900,3
Application withdrawn by applicant,898,7
Application withdrawn by applicant,1671,2
Loan originated,1556,124
Loan originated,2492,3
Application denied by financial institution,3994,4
Loan originated,2689,21
Application approved but not accepted,2672,3
Loan originated,628,169
Loan originated,8938,3
Loan originated,0629,1466
Loan purchased by the institution,783,5
Application withdrawn by applicant,6818,1
Application denied by financial institution,2058,5
Application approved but not accepted,11,391
Application denied by financial institution,116,4912
Application approved but not accepted,825,7
Loan originated,582,172
Application withdrawn by applicant,3071,2
Application withdrawn by applicant,695,35
Application approved but not accepted,0891,35
Application denied by financial institution,498,58
Application withdrawn by applicant,310,366
Application withdrawn by applicant,313,277
File closed for incompleteness,1505,2
Preapproval request denied by financial institution,626,1
Application denied by financial institution,013,1
Application approved but not accepted,4350,1
Application withdrawn by applicant,1877,1
Loan originated,4367,8
Application withdrawn by applicant,1393,19
Loan originated,7702,1
Loan purchased by the institution,6466,1
Application approved but not accepted,4659,2
Preapproval request approved but not accepted,2273,1
Loan originated,4161,9
Application withdrawn by applicant,3174,1
Preapproval request approved but not accepted,0316,78
Loan originated,7178,2
Application approved but not accepted,528,22
File closed for incompleteness,0552,247
Application denied by financial institution,1934,8
Application withdrawn by applicant,3904,2
Loan originated,1668,9
Application withdrawn by applicant,692,30
Application approved but not accepted,1745,5
Loan originated,0526,2679
Application approved but not accepted,0715,108
File closed for incompleteness,0758,51
Application denied by financial institution,673,21
Loan originated,7075,5
Preapproval request denied by financial institution,1054,1
Loan originated,2204,48
Application withdrawn by applicant,94,5311
File closed for incompleteness,764,5
Application withdrawn by applicant,1599,12
Preapproval request approved but not accepted,401,5
Preapproval request approved but not accepted,504,4
Loan originated,2380,35
File closed for incompleteness,7028,1
Loan originated,422,595
Loan purchased by the institution,286,277
Application denied by financial institution,879,11
Preapproval request approved but not accepted,0110,5767
Application approved but not accepted,2452,1
Application withdrawn by applicant,516,60
Application withdrawn by applicant,1774,1
Application denied by financial institution,0277,3935
Application denied by financial institution,570,59
Loan purchased by the institution,0947,47
File closed for incompleteness,613,9
Loan originated,0423,5140
File closed for incompleteness,4011,1
Loan originated,3337,14
Preapproval request approved but not accepted,70,705
Application denied by financial institution,9131,1
File closed for incompleteness,4496,1
Application withdrawn by applicant,798,17
Application denied by financial institution,2462,2
Application withdrawn by applicant,7642,1
Application withdrawn by applicant,413,68
Loan originated,303,1362
Loan purchased by the institution,6260,3
Loan originated,1462,12
Application approved but not accepted,2878,2
Preapproval request approved but not accepted,0698,10
Application withdrawn by applicant,1217,40
Loan originated,1659,113
Application denied by financial institution,0904,127
File closed for incompleteness,4290,2
Application approved but not accepted,0612,239
Application approved but not accepted,0088,41273
Application denied by financial institution,0801,141
Application denied by financial institution,8307,1
File closed for incompleteness,1685,7
Application withdrawn by applicant,6088,1
Application approved but not accepted,4453,1
Preapproval request denied by financial institution,380,4
Preapproval request approved but not accepted,1140,4
Loan originated,2483,24
Application withdrawn by applicant,3277,1
Application approved but not accepted,322,70
Application denied by financial institution,1831,20
Application withdrawn by applicant,592,37
Application approved but not accepted,0818,68
Application denied by financial institution,12307,1
Application withdrawn by applicant,5964,1
Loan originated,6148,4
Application denied by financial institution,3715,3
Loan originated,2595,1
Application withdrawn by applicant,3801,1
Preapproval request denied by financial institution,307,10
Application withdrawn by applicant,0466,508
Loan purchased by the institution,4406,1
Application denied by financial institution,1432,3
File closed for incompleteness,716,3
File closed for incompleteness,1582,1
Loan purchased by the institution,4200,23
File closed for incompleteness,661,9
Application denied by financial institution,292,287
Application withdrawn by applicant,0363,1024
Application denied by financial institution,8586,1
Application withdrawn by applicant,4100,1
File closed for incompleteness,995,3
Application denied by financial institution,0174,26572
Loan originated,685,110
Application withdrawn by applicant,2144,8
File closed for incompleteness,1200,1715
File closed for incompleteness,2436,9
Application denied by financial institution,3612,5
Application denied by financial institution,1535,1
Loan originated,5015,1
Application withdrawn by applicant,416,120
Application approved but not accepted,722,6
Application approved but not accepted,1848,13
Loan originated,2110,4
Loan originated,76,51913
Application approved but not accepted,2775,2
Application withdrawn by applicant,1290,63
Application withdrawn by applicant,0260,8594
Loan purchased by the institution,504,24
Application denied by financial institution,219,686
Preapproval request approved but not accepted,2900,2
Preapproval request denied by financial institution,2187,1
Loan purchased by the institution,401,32
Loan purchased by the institution,607,6
Loan originated,7711,1
Loan originated,525,555
Preapproval request approved but not accepted,1243,1
Loan originated,2307,42
Preapproval request approved but not accepted,0492,34
Application withdrawn by applicant,4831,1
Loan originated,5118,8
Loan originated,18284,1
Application withdrawn by applicant,6994,1
Preapproval request approved but not accepted,0419,24
File closed for incompleteness,0655,69
Loan originated,28,29338
Application denied by financial institution,8204,1
File closed for incompleteness,1608,3
Loan originated,2419,5
File closed for incompleteness,1887,1
Preapproval request denied by financial institution,0024,20359
Loan originated,788,69
Application denied by financial institution,395,116
Application withdrawn by applicant,795,12
Loan originated,7814,1
Application approved but not accepted,1628,1
Application withdrawn by applicant,0569,267
Application denied by financial institution,55000,3
Application approved but not accepted,0994,39
Application denied by financial institution,2861,3
Application denied by financial institution,1638,1
Loan purchased by the institution,183,1257
Preapproval request approved but not accepted,783,2
Application approved but not accepted,1642,9
File closed for incompleteness,1784,1
Preapproval request approved but not accepted,3127,1
Application denied by financial institution,776,8
Application denied by financial institution,3088,1
Loan originated,3234,10
Application denied by financial institution,2964,9
File closed for incompleteness,5247,1
Loan originated,2316,5
Loan originated,200,12203
Application approved but not accepted,198,336
Preapproval request denied by financial institution,0930,6
Loan purchased by the institution,886,7
File closed for incompleteness,510,29
File closed for incompleteness,1681,1
Application denied by financial institution,5672,1
Application denied by financial institution,13131,1
Loan purchased by the institution,2728,6
Loan originated,5294,10
Loan purchased by the institution,7114,1
Loan purchased by the institution,680,3
Application denied by financial institution,7453,1
Application withdrawn by applicant,8775,1
Application denied by financial institution,4745,2
Application denied by financial institution,5878,2
File closed for incompleteness,1788,8
Loan originated,1350,427
Application denied by financial institution,5900,1
Application withdrawn by applicant,1011,58
Preapproval request approved but not accepted,2170,1
Application denied by financial institution,4848,1
Loan purchased by the institution,3552,4
File closed for incompleteness,1509,7
Application withdrawn by applicant,4934,2
File closed for incompleteness,1406,7
Preapproval request denied by financial institution,101,351
Loan originated,3140,3
File closed for incompleteness,1303,10
Loan originated,3131,16
Loan originated,406,511
Application denied by financial institution,3213,1
File closed for incompleteness,819,1
Application withdrawn by applicant,2041,6
Application withdrawn by applicant,2247,7
Application denied by financial institution,0071,174605
Loan originated,1453,141
Loan originated,2101,49
Preapproval request approved but not accepted,0595,11
Loan purchased by the institution,2522,4
Loan purchased by the institution,989,1
Application denied by financial institution,1028,101
Preapproval request denied by financial institution,0127,1751
Preapproval request approved but not accepted,874,1
File closed for incompleteness,892,4
Loan originated,0320,20289
Loan purchased by the institution,1771,5
Preapproval request denied by financial institution,420,8
Preapproval request approved but not accepted,0317,102
Application approved but not accepted,0613,123
Loan originated,10500,2
Application approved but not accepted,39,3419
Application withdrawn by applicant,1317,2
Loan purchased by the institution,811,7
Application denied by financial institution,1254,4
Loan purchased by the institution,223,362
Application denied by financial institution,2005,2
Application withdrawn by applicant,0467,474
Application denied by financial institution,4540,1
Loan originated,629,183
Application denied by financial institution,0175,37735
Application withdrawn by applicant,191000,1
Loan originated,125,27556
Application withdrawn by applicant,1390,2
File closed for incompleteness,689,7
Loan purchased by the institution,1978,9
Preapproval request denied by financial institution,102,403
Loan originated,5119,3
Application approved but not accepted,6235,1
Application denied by financial institution,3995,1
Loan originated,77,53825
Preapproval request approved but not accepted,211,39
Preapproval request approved but not accepted,490,6
Application denied by financial institution,2059,13
File closed for incompleteness,307,55
Loan originated,0321,12256
Application denied by financial institution,293,284
Preapproval request approved but not accepted,0596,17
Application withdrawn by applicant,3278,3
Application approved but not accepted,144,1246
Preapproval request denied by financial institution,0025,19125
Application denied by financial institution,216,1200
Loan originated,1181,26
Preapproval request approved but not accepted,314,8
File closed for incompleteness,4012,1
Loan purchased by the institution,914,1
Loan purchased by the institution,1772,6
File closed for incompleteness,3467,2
Loan purchased by the institution,1463,3
Loan originated,7533,1
Application denied by financial institution,0278,4261
Application approved but not accepted,1244,3
File closed for incompleteness,1686,11
Loan originated,7703,1
Application approved but not accepted,723,5
Application withdrawn by applicant,3072,7
Loan originated,5192,6
Loan originated,6400,1
Preapproval request approved but not accepted,1244,3
Loan purchased by the institution,4201,2
Loan originated,NA,424534
Application withdrawn by applicant,5965,1
Preapproval request denied by financial institution,308,4
Loan originated,9417,1
Loan originated,9969,1
Loan originated,8939,2
File closed for incompleteness,6175,2
Loan originated,2138,2
Preapproval request approved but not accepted,98,379
Application withdrawn by applicant,338,125
Loan purchased by the institution,5437,1
Preapproval request approved but not accepted,0493,17
Loan purchased by the institution,429,22
Loan originated,423,551
File closed for incompleteness,0553,87
Preapproval request denied by financial institution,242,13
Preapproval request approved but not accepted,2901,2
Preapproval request approved but not accepted,2377,1
Loan originated,13311,1
Loan originated,1284,26
File closed for incompleteness,717,5
Application denied by financial institution,13132,1
Application denied by financial institution,190,1962
Loan originated,5016,2
Application approved but not accepted,0089,38696
Application withdrawn by applicant,1012,64
Application denied by financial institution,5879,2
File closed for incompleteness,996,7
Application withdrawn by applicant,1115,68
Application approved but not accepted,1347,4
Application denied by financial institution,920,11
Application approved but not accepted,3424,1
Application withdrawn by applicant,1214,4
Application withdrawn by applicant,2145,5
Loan purchased by the institution,120,4705
File closed for incompleteness,3108,1
Preapproval request approved but not accepted,0390,148
Loan originated,7600,14
Preapproval request approved but not accepted,417,1
Application denied by financial institution,0802,169
Application withdrawn by applicant,1596,9
File closed for incompleteness,1480,15
Loan originated,2484,41
Application withdrawn by applicant,593,22
File closed for incompleteness,380,72
Preapproval request approved but not accepted,8420,1
Application approved but not accepted,1540,10
Application denied by financial institution,113,5325
Loan originated,228,3663
Application approved but not accepted,7368,1
Loan purchased by the institution,0948,65
Application denied by financial institution,598,33
Loan purchased by the institution,0845,65
Loan originated,6149,4
Application withdrawn by applicant,3802,3
Application approved but not accepted,929,2
Application denied by financial institution,1151,1
Preapproval request denied by financial institution,381,1
Application withdrawn by applicant,799,14
File closed for incompleteness,1583,9
Application denied by financial institution,495,51
Application denied by financial institution,2108,1
Loan originated,6046,3
Application withdrawn by applicant,1497,15
Loan originated,7076,1
Loan purchased by the institution,4480,1
Loan originated,2102,47
Application approved but not accepted,1643,5
Preapproval request denied by financial institution,1370,1
Loan purchased by the institution,2523,1
Preapproval request denied by financial institution,345,7
File closed for incompleteness,1201,8
File closed for incompleteness,893,2
Application approved but not accepted,4454,1
Application withdrawn by applicant,0364,1118
Loan purchased by the institution,2420,7
Application denied by financial institution,7351,1
File closed for incompleteness,483,6
Application approved but not accepted,2879,1
Application withdrawn by applicant,235,688
File closed for incompleteness,2231,1
Application denied by financial institution,499,55
Loan purchased by the institution,326,91
