Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2012,0000001001,3,          ,                              ,                         ,  ,09,0000121728,0,MASON ST BK                                                           ,MASON                    ,MI                    ,0001249132,CAPITAL DIRECTIONS            ,MASON                    ,MI,UNITED STATES                           ,00000493440,000000000,26
2012,0000001039,3,          ,                              ,                         ,  ,09,0001559633,0,BANK OF EDWARDSVILLE                                                  ,EDWARDSVILLE             ,IL                    ,0002066868,BANC ED CORP                  ,EDWARDSVILLE             ,IL,UNITED STATES                           ,00002193430,000000000,17
2012,0000001047,3,          ,                              ,                         ,  ,09,0000258445,0,BANK & TC                                                             ,LITCHFIELD               ,IL                    ,0001099195,LBT BSHRS                     ,LITCHFIELD               ,IL,UNITED STATES                           ,00004968450,000000000,17
2012,0000001060,3,          ,                              ,                         ,  ,11,0000487435,0,WOOD & HUSTON BK                                                      ,MARSHALL                 ,MO                    ,0001058558,WOOD & HUSTON BC              ,MARSHALL                 ,MO,UNITED STATES                           ,00006715580,000000000,29
2012,0000001067,3,          ,                              ,                         ,  ,11,0000228165,0,BREMEN B&TC                                                           ,SAINT LOUIS              ,MO                    ,0001097016,BREMEN BC                     ,SAINT LOUIS              ,MO,UNITED STATES                           ,00005346530,000000000,29
2012,0000001071,3,          ,                              ,                         ,  ,11,0000555586,0,JEFFERSON B&TC                                                        ,EUREKA                   ,MO                    ,0001094613,DELTA BSHRS CO                ,SAINT LOUIS              ,MO,UNITED STATES                           ,00005989540,000000000,29
2012,0000001135,3,          ,                              ,                         ,  ,09,0000114780,0,PEOPLES ST BK OF BLOOMER                                              ,BLOOMER                  ,WI                    ,0002598976,BLOOMER BSHRS                 ,BLOOMER                  ,WI,UNITED STATES                           ,00002105550,000000000,55
2012,0000001143,3,          ,                              ,                         ,  ,11,0000646849,0,MORRILL & JANES B&TC                                                  ,MERRIAM                  ,KS                    ,0001058165,MORRILL BSHRS                 ,MERRIAM                  ,KS,UNITED STATES                           ,00006803540,000000000,20
2012,0000001150,3,          ,                              ,                         ,  ,11,0000096704,0,FIDELITY ST B&TC                                                      ,TOPEKA                   ,KS                    ,0001066526,FIDELITY KS BSHRS             ,TOPEKA                   ,KS,UNITED STATES                           ,00000556530,000000000,20
2012,0000001164,3,          ,                              ,                         ,  ,13,0000645065,0,CITIZENS BK                                                           ,FARMINGTON               ,NM                    ,0002749031,EMPLOYEE STOCK BONUS TR EMPL  ,FARMINGTON               ,NM,UNITED STATES                           ,00009612590,000000000,35
2012,0000001176,3,          ,                              ,                         ,  ,13,0000270824,0,FIRST STAR BK SSB                                                     ,BREMOND                  ,TX                    ,0001107184,SOUTHERN BSHRS                ,HOUSTON                  ,TX,UNITED STATES                           ,00001050530,000000000,48
2012,0000001184,3,          ,                              ,                         ,  ,13,0000400726,0,BANK & TR SSB                                                         ,DEL RIO                  ,TX                    ,0001105014,WESTEX BC                     ,DEL RIO                  ,TX,UNITED STATES                           ,00006234540,000000000,48
2012,0000001213,3,          ,                              ,                         ,  ,13,0000149256,0,ROSCOE ST BK                                                          ,ROSCOE                   ,TX                    ,0001909445,ROSCOE FC                     ,ROSCOE                   ,TX,UNITED STATES                           ,00000332680,000000000,48
2012,0000001237,3,          ,                              ,                         ,  ,14,0000212178,0,IRELAND BK                                                            ,MALAD CITY               ,ID                    ,0001248845,IRELAND BC                    ,MALAD CITY               ,ID,UNITED STATES                           ,00004284620,000000000,16
2012,0000001265,3,          ,                              ,                         ,  ,14,0001176049,0,CASHMERE VALLEY BK                                                    ,CASHMERE                 ,WA                    ,0003327025,CASHMERE VALLEY FC            ,CASHMERE                 ,WA,UNITED STATES                           ,00005749760,000000000,53
2012,0000001281,3,          ,                              ,                         ,  ,14,0004172393,0,WASHINGTON TR BK                                                      ,SPOKANE                  ,WA                    ,0001029464,WTB FC                        ,SPOKANE                  ,WA,UNITED STATES                           ,00000589710,000000000,53
2012,0000001296,3,          ,                              ,                         ,  ,13,0000183889,0,FARMERS BK                                                            ,GREENWOOD                ,AR                    ,0001417511,WILKINSON BKG CORP            ,GREENWOOD                ,AR,UNITED STATES                           ,00003251410,000000000,05
2012,0000001298,3,          ,                              ,                         ,  ,13,0000042577,0,LITTLE RIVER BK                                                       ,LEPANTO                  ,AR                    ,0002463391,LITTLE RIVER BSHRS            ,LEPANTO                  ,AR,UNITED STATES                           ,00000505460,000000000,05
2012,0000001331,3,          ,                              ,                         ,  ,14,0001920145,0,FARMERS & MRCH BK CENT CA                                             ,LODI                     ,CA                    ,0002781910,FARMERS & MRCHS BC            ,LODI                     ,CA,UNITED STATES                           ,00008082600,000000000,06
2012,0000001364,3,          ,                              ,                         ,  ,11,0000079657,0,CITIZENS ST BK                                                        ,PAOLA                    ,KS                    ,0001050712,VALLEY VIEW BSHRS             ,OVERLAND PARK            ,KS,UNITED STATES                           ,00005251560,000000000,20
2012,0000001373,3,          ,                              ,                         ,  ,13,0000174702,0,BANK OF MONTGOMERY                                                    ,MONTGOMERY               ,LA                    ,0003203138,GRANT BSHRS                   ,NATCHITOCHES             ,LA,UNITED STATES                           ,00006844550,000000000,22
2012,0000001374,3,          ,                              ,                         ,  ,13,0000066100,0,BANK OF CMRC                                                          ,WHITE CASTLE             ,LA                    ,0003135471,COMMERCE BSHRS                ,WHITE CASTLE             ,LA,UNITED STATES                           ,00001031340,000000000,22
2012,0000001376,3,          ,                              ,                         ,  ,13,0000221953,0,CITIZENS B&TC                                                         ,PLAQUEMINE               ,LA                    ,0001084472,CITIZENS BC                   ,PLAQUEMINE               ,LA,UNITED STATES                           ,00003579370,000000000,22
2012,0000001377,3,          ,                              ,                         ,  ,13,0000068915,0,BANK RINGGOLD                                                         ,RINGGOLD                 ,LA                    ,0000000000,                              ,                         ,  ,                                        ,00009896550,000000000,22
2012,0000001380,3,          ,                              ,                         ,  ,13,0000113045,0,FELICIANA B&TC                                                        ,CLINTON                  ,LA                    ,0004211336,FELICIANA BSHRS               ,CLINTON                  ,LA,UNITED STATES                           ,00008794390,000000000,22
2012,0000001383,3,          ,                              ,                         ,  ,11,0000099942,0,STATE BK OF BELLE PLAINE                                              ,BELLE PLAINE             ,MN                    ,0001134573,BELLE PLAINE BC               ,BELLE PLAINE             ,MN,UNITED STATES                           ,00001457500,000000000,27
2012,0000001390,3,          ,                              ,                         ,  ,11,0000274300,0,LAKE AREA BK                                                          ,LINDSTROM                ,MN                    ,0001136933,FREEDOM BC                    ,LINDSTROM                ,MN,UNITED STATES                           ,00009870530,000000000,27
2012,0000001399,3,          ,                              ,                         ,  ,11,0001439611,0,FRANDSEN B&T                                                          ,LONSDALE                 ,MN                    ,0001128358,FRANDSEN FC                   ,ARDEN HILLS              ,MN,UNITED STATES                           ,00007516560,000000000,27
2012,0000001402,3,          ,                              ,                         ,  ,11,0000429154,0,CITIZENS ALLI BK                                                      ,CLARA CITY               ,MN                    ,0001128134,FORSTROM BC                   ,CLARA CITY               ,MN,UNITED STATES                           ,00002799540,000000000,27
2012,0000001414,3,          ,                              ,                         ,  ,11,0001504419,0,KLEINBANK                                                             ,BIG LAKE                 ,MN                    ,0001123915,KLEIN FNCL                    ,CHASKA                   ,MN,UNITED STATES                           ,00003035500,000000000,27
2012,0000001418,3,          ,                              ,                         ,  ,11,0000112197,0,BANK OF WESTON                                                        ,WESTON                   ,MO                    ,0001060104,WILSON BSHRS                  ,WESTON                   ,MO,UNITED STATES                           ,00003933550,000000000,29
2012,0000001426,3,          ,                              ,                         ,  ,11,0000659415,0,FOCUS BK                                                              ,CHARLESTON               ,MO                    ,0001248573,SECURITY STATE BSHRS          ,CHARLESTON               ,MO,UNITED STATES                           ,00004981480,000000000,29
2012,0000001427,3,          ,                              ,                         ,  ,11,0000047417,0,UNITED SCTY BK                                                        ,FULTON                   ,MO                    ,0001247736,MID MO BSHRS                  ,AUXVASSE                 ,MO,UNITED STATES                           ,00006303400,000000000,29
2012,0000001439,3,          ,                              ,                         ,  ,11,0000110498,0,AMERICAN INTRST BK                                                    ,ELKHORN                  ,NE                    ,0001210459,AMERICAN INTRST BC            ,OMAHA                    ,NE,UNITED STATES                           ,00005472510,000000000,31
2012,0000001464,3,          ,                              ,                         ,  ,02,0000074987,0,BANK OF HOLLAND                                                       ,HOLLAND                  ,NY                    ,0002960359,HOLLAND BC                    ,HOLLAND                  ,NY,UNITED STATES                           ,00009418040,000000000,36
2012,0000001479,3,          ,                              ,                         ,  ,13,0001646228,0,FIRST ST BK                                                           ,UNION CITY               ,TN                    ,0001140659,COMMUNITY FIRST BSHRS         ,UNION CITY               ,TN,UNITED STATES                           ,00001262540,000000000,47
2012,0000001497,3,          ,                              ,                         ,  ,13,0000393588,0,SECURITY ST BK                                                        ,PEARSALL                 ,TX                    ,0001102451,BRISCOE RANCH                 ,UVALDE                   ,TX,UNITED STATES                           ,00008390680,000000000,48
2012,0000001513,3,          ,                              ,                         ,  ,09,0000112027,0,CITIZENS ST BK - LA CROSSE                                            ,LA CROSSE                ,WI                    ,0001123782,CLAYTON BSHRS                 ,LA CROSSE                ,WI,UNITED STATES                           ,00004475570,000000000,55
2012,0000001527,3,          ,                              ,                         ,  ,13,0000437737,0,DIAMOND BK                                                            ,MURFREESBORO             ,AR                    ,0001491333,BAINUM BANCORP                ,GLENWOOD                 ,AR,UNITED STATES                           ,00000278470,000000000,05
2012,0000001536,3,          ,                              ,                         ,  ,14,0002047766,0,BANK OF STOCKTON                                                      ,STOCKTON                 ,CA                    ,0001399765,1867 WESTERN FC               ,STOCKTON                 ,CA,UNITED STATES                           ,00004792680,000000000,06
2012,0000001566,3,          ,                              ,                         ,  ,09,0000110016,0,PEOPLES BK                                                            ,TAYLORSVILLE             ,KY                    ,0001119253,LAKE VALLEY BANCORP           ,TAYLORSVILLE             ,KY,UNITED STATES                           ,00000764430,000000000,21
2012,0000001607,3,          ,                              ,                         ,  ,11,0000376526,0,BANK OF ELK RIVER                                                     ,ELK RIVER                ,MN                    ,0003027268,METRO NORTH BSHRS             ,ELK RIVER                ,MN,UNITED STATES                           ,00000102500,000000000,27
2012,0000001609,3,          ,                              ,                         ,  ,11,0000142737,0,FIRST ST BK OF WYOMING                                                ,WYOMING                  ,MN                    ,0001128554,WYOMING BSHRS                 ,WYOMING                  ,MN,UNITED STATES                           ,00002221560,000000000,27
2012,0000001617,3,          ,                              ,                         ,  ,11,0000869721,0,BANK OF MO                                                            ,PERRYVILLE               ,MO                    ,0001416439,RELIABLE CMNTY BSHRS          ,PERRYVILLE               ,MO,UNITED STATES                           ,00003308550,000000000,29
2012,0000001627,3,          ,                              ,                         ,  ,11,0000049696,0,SUMMIT BK OF KANSAS CITY                                              ,LEES SUMMIT              ,MO                    ,0001247334,CAPITOL BC                    ,LANSING                  ,MI,UNITED STATES                           ,00033869830,000000000,29
2012,0000001650,3,          ,                              ,                         ,  ,11,0000284829,0,PEOPLES BK OF THE OZARKS                                              ,NIXA                     ,MO                    ,0002700368,PEOPLES SVC CO                ,NIXA                     ,MO,UNITED STATES                           ,00004171490,000000000,29
2012,0000001654,3,          ,                              ,                         ,  ,11,0000211148,0,OZARK BK                                                              ,OZARK                    ,MO                    ,0000000000,                              ,                         ,  ,                                        ,00008829520,000000000,29
2012,0000001655,3,          ,                              ,                         ,  ,11,0000262626,0,BANK OF OLD MONROE                                                    ,OLD MONROE               ,MO                    ,0002315164,CUIVRE RIVER BSHRS            ,OLD MONROE               ,MO,UNITED STATES                           ,00008808550,000000000,29
2012,0000001660,3,          ,                              ,                         ,  ,05,0000303662,0,FARMERS & MRCH BK OF SC                                               ,HOLLY HILL               ,SC                    ,0001137426,FMB OF SC BSHRS               ,HOLLY HILL               ,SC,UNITED STATES                           ,00002822260,000000000,45
2012,0000001673,3,          ,                              ,                         ,  ,11,0000515594,0,1ST FNCL BK USA                                                       ,DAKOTA DUNES             ,SD                    ,0000000000,                              ,                         ,  ,                                        ,00005264520,000000000,46
2012,0000001678,3,          ,                              ,                         ,  ,11,0000414758,0,PLAINS CMRC BK                                                        ,HOVEN                    ,SD                    ,0000000000,                              ,                         ,  ,                                        ,00005930520,000000000,46
2012,0000001695,3,          ,                              ,                         ,  ,13,0000152614,0,CITIZENS BK                                                           ,NEW TAZEWELL             ,TN                    ,0001084744,CITIZENS BC                   ,NEW TAZEWELL             ,TN,UNITED STATES                           ,00008985330,000000000,47
2012,0000001696,3,          ,                              ,                         ,  ,13,0000520229,0,FARMERS BK                                                            ,PORTLAND                 ,TN                    ,0001086122,FIRST FARMERS BSHRS           ,PORTLAND                 ,TN,UNITED STATES                           ,00009019380,000000000,47
2012,0000001700,3,          ,                              ,                         ,  ,13,0000255445,0,FIRST CENTURY BK                                                      ,TAZEWELL                 ,TN                    ,0001135646,CLAIBORNE HC                  ,TAZEWELL                 ,TN,UNITED STATES                           ,00009999350,000000000,47
2012,0000001701,3,          ,                              ,                         ,  ,13,0000223306,0,PEOPLES ST BK OF COMMERCE                                             ,NOLENSVILLE              ,TN                    ,0002261805,COMMERCE BSHRS                ,FRANKLIN                 ,TN,UNITED STATES                           ,00005017580,000000000,47
2012,0000001705,3,          ,                              ,                         ,  ,13,0000097139,0,MOUNTAIN VALLEY BK                                                    ,DUNLAP                   ,TN                    ,0001134751,SEQUATCHIE CTY BC             ,DUNLAP                   ,TN,UNITED STATES                           ,00007144370,000000000,47
2012,0000001711,3,          ,                              ,                         ,  ,13,0000441812,0,CITIZENS BK                                                           ,LAFAYETTE                ,TN                    ,0001140239,CITIZENS BC INV               ,LAFAYETTE                ,TN,UNITED STATES                           ,00000637330,000000000,47
2012,0000001715,3,          ,                              ,                         ,  ,13,0000798697,0,CITIZENS 1ST BK                                                       ,TYLER                    ,TX                    ,0000000000,                              ,                         ,  ,                                        ,00008696630,000000000,48
2012,0000001720,3,          ,                              ,                         ,  ,13,0000196476,0,WESTERN BK                                                            ,COAHOMA                  ,TX                    ,0001103672,WESTERN BSHRS                 ,COAHOMA                  ,TX,UNITED STATES                           ,00001994630,000000000,48
2012,0000001730,3,          ,                              ,                         ,  ,05,0000090908,0,PEOPLES BK OF GREENSBORO                                              ,GREENSBORO               ,AL                    ,0001086775,GREENSBORO BSHRS              ,GREENSBORO               ,AL,UNITED STATES                           ,00003200340,000000000,01
2012,0000001735,3,          ,                              ,                         ,  ,05,0000202395,0,FARMERS & MRCH BK                                                     ,PIEDMONT                 ,AL                    ,0001137882,F&M FC                        ,PIEDMONT                 ,AL,UNITED STATES                           ,00004345390,000000000,01
2012,0000001756,3,          ,                              ,                         ,  ,13,0000088384,0,CENTRAL BK                                                            ,LITTLE ROCK              ,AR                    ,0001491614,LONOKE BSHRS                  ,LONOKE                   ,AR,UNITED STATES                           ,00034885790,000000000,05
2012,0000001768,3,          ,                              ,                         ,  ,14,0002991658,0,MECHANICS BK                                                          ,RICHMOND                 ,CA                    ,0000000000,                              ,                         ,  ,                                        ,00009364620,000000000,06
2012,0000001778,3,          ,                              ,                         ,  ,13,0000094180,0,STATE BK                                                              ,LA JUNTA                 ,CO                    ,0001056732,ARK VALLEY BSHRS              ,LA JUNTA                 ,CO,UNITED STATES                           ,00003870550,000000000,08
2012,0000001780,3,          ,                              ,                         ,  ,13,0000190383,0,FARMERS ST BK OF CALHAN                                               ,CALHAN                   ,CO                    ,0001055119,PIEPER BC                     ,CALHAN                   ,CO,UNITED STATES                           ,00009569560,000000000,08
2012,0000001786,3,          ,                              ,                         ,  ,09,0000057226,0,LONGVIEW ST BK                                                        ,SIDNEY                   ,IL                    ,0001204618,LONGVIEW CAP CORP             ,NEWMAN                   ,IL,UNITED STATES                           ,00003805330,000000000,17
2012,0000001787,3,          ,                              ,                         ,  ,09,0000071777,0,ROCHESTER ST BK                                                       ,ROCHESTER                ,IL                    ,0001132319,ROCHESTER ST BSHRS            ,ROCHESTER                ,IL,UNITED STATES                           ,00006796480,000000000,17
2012,0000001808,3,          ,                              ,                         ,  ,09,0000219234,0,BETTER BKS                                                            ,PEORIA                   ,IL                    ,0001095058,BACKLUND INV CO               ,PEORIA                   ,IL,UNITED STATES                           ,00008516310,000000000,17
2012,0000001821,3,          ,                              ,                         ,  ,09,0000132383,0,FOWLER ST BK                                                          ,FOWLER                   ,IN                    ,0001130762,BENTON FC                     ,FOWLER                   ,IN,UNITED STATES                           ,00005543430,000000000,18
2012,0000001833,3,          ,                              ,                         ,  ,09,0000376496,0,STATE BK OF LIZTON                                                    ,LIZTON                   ,IN                    ,0001129618,LIZTON FC                     ,LIZTON                   ,IN,UNITED STATES                           ,00003457470,000000000,18
2012,0000001837,3,          ,                              ,                         ,  ,09,0000084314,0,OSSIAN ST BK                                                          ,OSSIAN                   ,IN                    ,0001138375,OSSIAN FS                     ,OSSIAN                   ,IN,UNITED STATES                           ,00009486430,000000000,18
2012,0000001843,3,          ,                              ,                         ,  ,09,0000106463,0,FARMERS & MRCH BK                                                     ,BOSWELL                  ,IN                    ,0001135507,FARMERS & MRCH BC             ,BOSWELL                  ,IN,UNITED STATES                           ,00006297460,000000000,18
2012,0000001865,3,          ,                              ,                         ,  ,11,0000047901,0,KANSAS ST BK                                                          ,OVERBROOK                ,KS                    ,0000000000,                              ,                         ,  ,                                        ,00005826540,000000000,20
2012,0000001874,3,          ,                              ,                         ,  ,11,0000516996,0,BROTHERHOOD B&TC                                                      ,KANSAS CITY              ,KS                    ,0001051317,INTERNATIONAL BHOOD BOILERMKRS,KANSAS CITY              ,KS,UNITED STATES                           ,00002466570,000000000,20
2012,0000001884,3,          ,                              ,                         ,  ,09,0000214877,0,PEOPLES BK OF BULLITT COUNTY                                          ,SHEPHERDSVILLE           ,KY                    ,0001823587,PEOPLES BANCORP               ,SHEPHERDSVILLE           ,KY,UNITED STATES                           ,00000683450,000000000,21
2012,0000001895,3,          ,                              ,                         ,  ,02,0000253902,0,FARMERS & MRCH BK                                                     ,UPPERCO                  ,MD                    ,0000000000,                              ,                         ,  ,                                        ,00008912260,000000000,24
2012,0000001903,3,          ,                              ,                         ,  ,11,0000072967,0,SAINT CLAIR ST BK                                                     ,SAINT CLAIR              ,MN                    ,0001128723,SAINT CLAIR AGY               ,SAINT CLAIR              ,MN,UNITED STATES                           ,00008547530,000000000,27
2012,0000001913,3,          ,                              ,                         ,  ,11,0000162971,0,CASTLE ROCK BK                                                        ,CASTLE ROCK              ,MN                    ,0000000000,                              ,                         ,  ,                                        ,00001522530,000000000,27
2012,0000001931,3,          ,                              ,                         ,  ,11,0000084175,0,NEW MARKET BK                                                         ,ELKO NEW MARKET          ,MN                    ,0001143904,MARKET BC                     ,ELKO NEW MARKET          ,MN,UNITED STATES                           ,00001657580,000000000,27
2012,0000001933,3,          ,                              ,                         ,  ,11,0000087348,0,CITIZENS ST BK                                                        ,NORWOOD YOUNG AMERICA    ,MN                    ,0002780717,PIESCO                        ,SPRINGFIELD              ,MN,UNITED STATES                           ,00008756550,000000000,27
2012,0000001936,3,          ,                              ,                         ,  ,11,0000204889,0,COMMUNITY ST BK OF MO                                                 ,BOWLING GREEN            ,MO                    ,0000000000,                              ,                         ,  ,                                        ,00008255480,000000000,29
2012,0000001993,3,          ,                              ,                         ,  ,11,0000041757,0,CERESCOBANK                                                           ,CERESCO                  ,NE                    ,0002696984,CERESCO BC                    ,CERESCO                  ,NE,UNITED STATES                           ,00000756510,000000000,31
2012,0000002017,3,          ,                              ,                         ,  ,05,0000921277,0,THE EAST CAROLINA BK                                                  ,ENGELHARD                ,NC                    ,0002686659,ECB BC                        ,ENGELHARD                ,NC,UNITED STATES                           ,00005807260,000000000,37
2012,0000002036,3,          ,                              ,                         ,  ,05,0000570187,0,FARMERS & MRCH BK                                                     ,GRANITE QUARRY           ,NC                    ,0001076619,F&M FC                        ,GRANITE QUARRY           ,NC,UNITED STATES                           ,00003487200,000000000,37
2012,0000002145,3,          ,                              ,                         ,  ,05,0000095753,0,BANK OF MONTICELLO                                                    ,MONTICELLO               ,GA                    ,0002412139,MONTICELLO BSHRS              ,MONTICELLO               ,GA,UNITED STATES                           ,00008053350,000000000,13
2012,0000002147,3,          ,                              ,                         ,  ,05,0000304989,0,SOUTHWEST GA BK                                                       ,MOULTRIE                 ,GA                    ,0001081538,SOUTHWEST GA FC               ,MOULTRIE                 ,GA,UNITED STATES                           ,00006995340,000000000,13
2012,0000002232,3,          ,                              ,                         ,  ,14,0000597680,0,PINNACLE BK WY                                                        ,TORRINGTON               ,WY                    ,0001053272,PINNACLE BC                   ,CENTRAL CITY             ,NE,UNITED STATES                           ,00005616590,000000000,56
2012,0000002240,3,          ,                              ,                         ,  ,13,0000732255,0,FIRST AMER BK                                                         ,ARTESIA                  ,NM                    ,0001108967,FIRST ARTESIA BSHRS           ,ARTESIA                  ,NM,UNITED STATES                           ,00007714580,000000000,35
2012,0000002247,3,          ,                              ,                         ,  ,13,0000156664,0,BANK OF THE SOUTHWEST                                                 ,ROSWELL                  ,NM                    ,0002013947,NEW MEXICO NAT FNCL           ,ROSWELL                  ,NM,UNITED STATES                           ,00004997520,000000000,35
2012,0000002289,3,          ,                              ,                         ,  ,09,0000074321,0,COMMODORE BK                                                          ,SOMERSET                 ,OH                    ,0003316403,COMMODORE FNCL NETWORK INC    ,SOMERSET                 ,OH,UNITED STATES                           ,00005488290,000000000,39
2012,0000002290,3,          ,                              ,                         ,  ,09,0000274415,0,FARMERS SVG BK                                                        ,SPENCER                  ,OH                    ,0000000000,                              ,                         ,  ,                                        ,00004572200,000000000,39
2012,0000002300,3,          ,                              ,                         ,  ,09,0000069141,0,BANK OF MAGNOLIA CO                                                   ,MAGNOLIA                 ,OH                    ,0002402813,MAGNOLIA BC                   ,MAGNOLIA                 ,OH,UNITED STATES                           ,00009400210,000000000,39
2012,0000002315,3,          ,                              ,                         ,  ,13,0000579739,0,ARMSTRONG BK                                                          ,MUSKOGEE                 ,OK                    ,0003488485,IRONHORSE FNCL GRP            ,MUSKOGEE                 ,OK,UNITED STATES                           ,00004704520,000000000,40
2012,0000002318,3,          ,                              ,                         ,  ,13,0000125158,0,CORNERSTONE BK                                                        ,WATONGA                  ,OK                    ,0001059443,WATONGA BSHRS                 ,WATONGA                  ,OK,UNITED STATES                           ,00005373550,000000000,40
2012,0000002326,3,          ,                              ,                         ,  ,13,0000260688,0,AVB BK                                                                ,BROKEN ARROW             ,OK                    ,0001057980,ARKANSAS VALLEY BSHRS         ,BROKEN ARROW             ,OK,UNITED STATES                           ,00002620590,000000000,40
2012,0000002345,3,          ,                              ,                         ,  ,14,0002424832,0,WEST COAST BK                                                         ,LAKE OSWEGO              ,OR                    ,0001029893,WEST COAST BC                 ,LAKE OSWEGO              ,OR,UNITED STATES                           ,00005938650,000000000,41
2012,0000002359,3,          ,                              ,                         ,  ,02,0000312578,0,MAUCH CHUNK TC                                                        ,JIM THORPE               ,PA                    ,0003045011,MAUCH CHUNK TR FC             ,JIM THORPE               ,PA,UNITED STATES                           ,00008578110,000000000,42
2012,0000002409,3,          ,                              ,                         ,  ,13,0000179544,0,COMMERCIAL ST BK                                                      ,EL CAMPO                 ,TX                    ,0004211402,COMMERCIAL BSHRS              ,EL CAMPO                 ,TX,UNITED STATES                           ,00006626590,000000000,48
2012,0000002444,3,          ,                              ,                         ,  ,05,0000077805,0,CLAY CTY BK                                                           ,CLAY                     ,WV                    ,0001427211,FIRST CLAY CTY BC             ,CLAY                     ,WV,UNITED STATES                           ,00008325280,000000000,54
2012,0000002467,3,          ,                              ,                         ,  ,09,0000104299,0,CITIZENS ST BK                                                        ,CADOTT                   ,WI                    ,0003559862,CITIZENS BC                   ,CADOTT                   ,WI,UNITED STATES                           ,00001491500,000000000,55
2012,0000002469,3,          ,                              ,                         ,  ,09,0000108149,0,BADGER BK                                                             ,FORT ATKINSON            ,WI                    ,0001247727,CITIZENS FC ESOP & TR         ,FORT ATKINSON            ,WI,UNITED STATES                           ,00008469450,000000000,55
2012,0000002476,3,          ,                              ,                         ,  ,09,0000488152,0,MCFARLAND ST BK                                                       ,MCFARLAND                ,WI                    ,0001204748,NORTHERN BSHRS                ,MCFARLAND                ,WI,UNITED STATES                           ,00006636470,000000000,55
2012,0000002477,3,          ,                              ,                         ,  ,09,0000093458,0,BANK DEERFIELD                                                        ,DEERFIELD                ,WI                    ,0001416738,DEERFIELD FC                  ,MADISON                  ,WI,UNITED STATES                           ,00005882450,000000000,55
2012,0000002710,3,          ,                              ,                         ,  ,09,0000400452,0,FIRST ST FNCL                                                         ,PINEVILLE                ,KY                    ,0001070998,FIRST ST BSHRS                ,MIDDLESBORO              ,KY,UNITED STATES                           ,00009618110,000000000,21
2012,0000002711,3,          ,                              ,                         ,  ,09,0001078796,0,TRADITIONAL BK                                                        ,MOUNT STERLING           ,KY                    ,0001070420,TRADITIONAL BC                ,MOUNT STERLING           ,KY,UNITED STATES                           ,00007862100,000000000,21
2012,0000002759,3,          ,                              ,                         ,  ,09,0000371809,0,FNB BK                                                                ,MAYFIELD                 ,KY                    ,0001119347,JACKSON FINANCIAL CORPORATION ,MAYFIELD                 ,KY,UNITED STATES                           ,00004001410,000000000,21
2012,0000002762,3,          ,                              ,                         ,  ,09,0000116285,0,FIRST FARMERS B&TC                                                    ,OWENTON                  ,KY                    ,0002847236,LEA M MCMULLAN TR             ,SHELBYVILLE              ,KY,UNITED STATES                           ,00004665490,000000000,21
2012,0000002828,3,          ,                              ,                         ,  ,05,0000072672,0,FRIEND BANK                                                           ,SLOCOMB                  ,AL                    ,0002848653,SNB HOLD                      ,SLOCOMB                  ,AL,UNITED STATES                           ,00002440370,000000000,01
2012,0000002838,3,          ,                              ,                         ,  ,05,0000145444,0,AMERIFIRST BK                                                         ,UNION SPRINGS            ,AL                    ,0002685577,USAL BC                       ,UNION SPRINGS            ,AL,UNITED STATES                           ,00001391330,000000000,01
2012,0000002945,3,          ,                              ,                         ,  ,14,0000096712,0,STATE BK NW                                                           ,SPOKANE VALLEY           ,WA                    ,0003658729,STATE BC NW                   ,SPOKANE VALLEY           ,WA,UNITED STATES                           ,00004790710,000000000,53
2012,0000003019,3,          ,                              ,                         ,  ,13,0000104960,0,ROCKY MOUNTAIN B&TC FLORENCE                                          ,FLORENCE                 ,CO                    ,0001067233,FIRST FLO CORP                ,FLORENCE                 ,CO,UNITED STATES                           ,00002496580,000000000,08
2012,0000003027,3,          ,                              ,                         ,  ,13,0000798164,0,COLORADO EAST B&TC                                                    ,LAMAR                    ,CO                    ,0002146359,COLOEAST BSHRS                ,LAMAR                    ,CO,UNITED STATES                           ,00003201550,000000000,08
2012,0000003031,3,          ,                              ,                         ,  ,13,0000197142,0,POINTS WEST CMNTY BK                                                  ,JULESBURG                ,CO                    ,0001051081,FIRST NE BANCS                ,SIDNEY                   ,NE,UNITED STATES                           ,00004445560,000000000,08
2012,0000003036,3,          ,                              ,                         ,  ,13,0000957092,0,MILE HIGH BK                                                          ,LONGMONT                 ,CO                    ,0001919770,BIG SANDY HC                  ,LIMON                    ,CO,UNITED STATES                           ,00005153530,000000000,08
2012,0000003076,3,          ,                              ,                         ,  ,13,0001237570,0,INDEPENDENT BK                                                        ,MCKINNEY                 ,TX                    ,0003140288,INDEPENDENT BK GRP            ,MCKINNEY                 ,TX,UNITED STATES                           ,00001228540,000000000,48
2012,0000003086,3,          ,                              ,                         ,  ,13,0000252312,0,FIRST NB                                                              ,BAIRD                    ,TX                    ,0001105751,FIRST BAIRD BSHRS             ,BEDFORD                  ,TX,UNITED STATES                           ,00000755580,000000000,48
